Name	Depth[m]	T_down [C]	l_horiz [m]	LCOH [cEURO/kWh]	W_dot [MW]	link
SUVIANA_001	7810.0	237.25386677414593	1314.868175279823	0.020859876326642556	2.059541582888915	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6310
S.BARTOLOMEO_004	7104.0	204.08272544137193	1313.8471498421725	0.024224502095185604	1.7722650154983903	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5518
BRIGNANO_002	6947.0	195.72192793610532	1313.6074958348672	0.0252539682143684	1.6997449314973503	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=918
SETTIMO_MILANESE_001	6620.0	193.59777008738814	1313.8527464781305	0.02552126325304629	1.6822207847605701	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6173
MALOSSA_002	6471.0	189.0335325871491	1313.7949142586322	0.026132528960106434	1.6428079515101224	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3454
BRIGNANO_001	6503.0	188.91272548864413	1313.7555336208763	0.026150217404916107	1.6416531615956906	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=917
S.GENESIO_001	6150.0	182.7366816158193	1313.842890611786	0.027022247931072017	1.588769167797541	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5577
MALOSSA_003	6173.0	180.09353948625022	1313.7001709630435	0.02741950909561505	1.5656000735237587	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3455
MALOSSA_004	6197.0	179.40228010082416	1313.6447095217413	0.027525968044016583	1.559486697833084	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3456
VALLE_SALIMBENE_001	6011.0	175.32790938547635	1313.6596449678461	0.02815913646602578	1.5244364160881216	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6712
REA_001_DIR	6257.0	173.12376602054152	1313.3148160324722	0.028526718392245114	1.504443575614005	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5086
MALOSSA_008	5927.0	172.7500623115325	1313.635981218533	0.028576374273817033	1.5021544755811405	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3459
S.BARTOLOMEO_002	6145.0	171.24700207644432	1313.3506253927624	0.028835385875636336	1.488375227504287	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5517
MALOSSA_010	5830.0	169.81239156966203	1313.6120906666881	0.02906726479201939	1.4767621824953738	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3461
MALOSSA_007	5700.0	165.4850297034315	1313.5672375669046	0.02982266055229435	1.4393128943836908	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3458
SALI_VERCELLESE_001	5806.0	164.42713115781194	1313.4173119966033	0.030018888193733963	1.4297599131583716	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5928
MALOSSA_013	5651.0	164.3233725283638	1313.5702770894034	0.03003166469882213	1.429298982762589	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3464
RADICOFANI_001	2011.0	96.82427409427041	2211.853958981435	0.030054578412609067	2.4432097765533975	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4896
MALOSSA_012	5621.0	163.43710381142893	1313.565277463224	0.030193414970165883	1.4216372417152912	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3463
MALOSSA_009	5558.0	161.34092287452143	1313.5460886486594	0.03058338744629259	1.403491623109923	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3460
MALOSSA_001	5545.0	161.15507470871495	1313.551952598747	0.030618147188460513	1.4019038269479067	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3453
MALOSSA_015	5497.0	159.60581100692957	1313.5399413586629	0.03091357522359318	1.3884951821467202	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3466
BELVEDERE_001	7267.0	159.51101757930044	1311.8217385134317	0.03100911075387067	1.3826150554101237	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=755
MALOSSA_011	5450.0	158.28691861737752	1313.5363609754868	0.03116937547791258	1.3770967826939962	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3462
MALOSSA_014	5421.0	157.4351268110115	1313.5328890070716	0.031336918137743246	1.3697309373301485	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3465
LEGNARO_001_DIR	4989.0	154.5622961164716	1313.8618562072866	0.031900909556974534	1.345813133495851	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3255
PONTE_DELL'OLIO_001	5325.0	153.667103081053	1313.4870628319786	0.032101810397653585	1.3370529605076023	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4585
MONTE_CIVITELLO_001	5600.0	153.0091002320768	1313.1885754342145	0.032252523876137744	1.3305373234862683	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3896
MARTINENGO_001	6904.0	153.19327468495314	1311.9443431854834	0.03227489743385211	1.3285002020268537	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3525
CHIARI_001	6840.0	151.79965012288346	1311.95739360554	0.03256905460298151	1.3165130387853894	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1673
MOLINARA_NORD_001	5400.0	149.64138712170106	1313.2652115652545	0.032970042620430594	1.3016484059590998	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3806
LAMA_DEI_CERRI_001	5811.0	148.8098886035472	1312.8329965123799	0.033174408551990775	1.2932529845764593	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3212
S.BARTOLOMEO_001	5277.0	147.84406800898142	1313.3232897427526	0.033365531384839206	1.2862700379725147	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5516
ERACLEA_SICILIA_001	2019.0	84.31463772605548	1151.0809607630342	0.03337540343487258	1.14969843984424	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2478
S.DONATO_001	4763.0	147.07124005199026	1313.8120832964253	0.03351636666927048	1.280903252474133	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5566
MALPAGA_001	6704.0	146.18202877514236	1311.9021907702997	0.03381799316626106	1.2678454616581816	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3469
VILLA_DEGNA_001	6907.0	142.9174539984177	1311.5980968426657	0.03460448352140694	1.2387758520957728	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6879
MONTEFREDDO_002	5019.0	135.50100132004928	1313.1614057043837	0.03639641151060223	1.1790283483976922	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3974
BRE'_001	5975.0	134.46233801626389	1312.2187605903182	0.03673387566478933	1.1674548554257977	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=904
TOLOMEI_001_DIR	1517.0	70.5849345302572	2084.820308213899	0.0367383659583699	1.866354407993197	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6388
MANFRIA_002	5910.0	133.2008818553602	1312.242196648212	0.037079043174014975	1.1566053338093563	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3480
PRATOMAGNO_001	4259.0	132.7697723251886	1313.8299511739833	0.0371031123445244	1.1570926883300037	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4851
RABBITO_001	4974.0	131.7282662603705	1313.0864140169683	0.037438451836340196	1.1461540173073184	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4891
CISINA_007	1410.0	67.27325350527026	2421.4145539663828	0.03747498445155275	2.1840356417715383	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1778
CASTELNOVO_001	6513.0	131.1805568267795	1311.6159693216346	0.037690073172239845	1.1373741564480195	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1365
SARSINA_001	5772.0	130.43579055859541	1312.290587725926	0.037859247603144436	1.1328069353758998	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5980
FERRARA_001	4743.0	129.68479010111412	1313.2494834301579	0.03801576376497464	1.1288724530127618	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2555
ROMA	1330.0	65.46358274559823	2401.123585233966	0.038022904219391744	2.1305630979430776	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5352
LAIATICO_001	2070.0	129.02837709085009	1316.0328180252995	0.03805746871298875	1.1297519084376335	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3210
S.FELE_001	5315.0	128.11618091135466	1312.6503806021844	0.038517943103904065	1.1137048973836843	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5570
LACCHIARELLA_002	5107.0	127.14451945426461	1312.8190622813067	0.03879990864241209	1.1057371370373485	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3206
MODIGLIANA_001	5057.0	126.1363411169285	1312.8379674641901	0.03910767474349524	1.0970492853663933	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3801
GUARDIOLA_001	2035.0	67.8318541610272	1132.9864788002365	0.039459809672273034	0.960039772719737	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3106
PACHINO_004	5003.0	124.94701787591822	1312.8558424422922	0.039477440679867665	1.0867868542521157	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4223
VOLPEDO_004	5625.0	124.36177577344898	1312.234990521385	0.03970531245749891	1.0800975512512627	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6951
MONTEPELATO_004	1406.0	58.28346131045458	2308.0891242570806	0.04038439976467773	1.9124677797553202	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3995
CAMPOBASSO_001	5860.0	122.19678450415864	1311.962271409543	0.040427986443107994	1.060595142988265	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1099
VILLALFONSINA_002	2015.0	65.3027847211115	1129.6158477421477	0.040605736672439705	0.9307149005838956	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6908
SETTEFARINE_001	4715.0	120.7074232674084	1313.0134012487576	0.04084820347358522	1.0504285781230267	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6167
FIUME_ASTURA_001_DIR	1296.0	56.97514785969251	2291.39519100078	0.040855402968042256	1.8740851967952843	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2578
CALTAGIRONE_001	4176.0	120.24718007499618	1313.5286556710162	0.040968184878231374	1.0477160245635304	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1075
SCICLI_001	4704.0	119.94368112135959	1313.0031982718165	0.041108240893341697	1.0437767288197612	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6003
BAGNOLO_IN_PIANO_002	5733.0	119.93439824338012	1312.018663339842	0.04118461452551079	1.0411498774087757	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=460
MONCHIO_DELLE_CORTI_001	1307.0	55.61200390136271	2471.5667260273176	0.0412938554104858	2.032603597485754	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3814
FORENZA_002	2034.0	55.437301624790855	2259.7714138506294	0.04141184687204576	1.8185827754044945	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2668
BRUGHERIO_001	1505.0	54.91973921267907	2456.1662844050725	0.04153016450139311	2.0055319928316857	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=938
S.GREGORIO_MAGNO_001_BIS	5901.0	118.96957751507239	1311.8412898279657	0.04153247905863062	1.0323060301857339	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5638
MARAGONE_001	4425.0	118.54898332175962	1313.2340292735526	0.041573549484906096	1.0322549319657175	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3489
CERTALDO_004	2654.0	117.76899870559777	1315.0269191685268	0.04172974348908031	1.0296343493327926	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1595
FUSIGNANO_001	5664.0	117.89542829348522	1312.028928862665	0.04189475957832323	1.023508753316844	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2722
CORVI_001	1281.0	53.42718298643936	2432.268114591306	0.0420714958420195	1.9560996559742465	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2170
PANIZZA_001	4903.0	116.59624117694572	1312.7018508927974	0.04230641621947751	1.0140095549855006	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4299
CAPIZZI_001	2013.0	55.38840412961025	1963.5637397340145	0.042332114596145734	1.5140697184124097	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1201
BRUGHERIO_005	1336.0	52.62753429229471	2416.4973541146683	0.042363678739808876	1.927206671467099	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=942
APRAMO_001	1359.0	52.29585701579971	2409.8856812100357	0.0424864468407207	1.915219052167729	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=341
BRUGHERIO_011	1350.0	52.147116876565164	2407.199064325757	0.042542339032165206	1.9101013077997364	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=948
